0.05	0.0493888	-0.0244
0.1	0.04757	-0.0482033
0.15	0.0445881	-0.0708282
0.2	0.0405161	-0.0917212
0.25	0.0354534	-0.110372
0.3	0.0295239	-0.126324
0.35	0.0228726	-0.139187
0.4	0.0156621	-0.148647
0.45	0.00806858	-0.154473
0.5	0.000277823	-0.156522
0.55	-0.00751973	-0.154744
0.6	-0.0151334	-0.149183
0.65	-0.0223771	-0.139974
0.7	-0.0290737	-0.127343
0.75	-0.0350594	-0.111598
0.8	-0.0401879	-0.0931249
0.85	-0.0443338	-0.0723748
0.9	-0.0473958	-0.0498552
0.95	-0.049299	-0.0261166
1	-0.0499968	-0.00173942
1.05	-0.0494722	0.0226802
1.1	-0.047738	0.0465454
1.15	-0.0448367	0.0692725
1.2	-0.0408391	0.0903059
1.25	-0.035843	0.109131
1.3	-0.0299705	0.125289
1.35	-0.0233653	0.138382
1.4	-0.0161887	0.148093
1.45	-0.00861642	0.154183
1.5	-0.000833434	0.156503
1.55	0.00696993	0.154996
1.6	0.0146029	0.1497
1.65	0.0218788	0.140744
1.7	0.0286198	0.128346
1.75	0.034661	0.112811
1.8	0.0398548	0.0945171
1.85	0.0440741	0.0739125
1.9	0.0472158	0.0515008
1.95	0.0492031	0.0278299
2	0.0499874	0.00347862
2.05	0.0495496	-0.0209577
2.1	0.0479002	-0.0448817
2.15	0.0450797	-0.0677083
2.2	0.041157	-0.0888794
2.25	0.0362281	-0.107877
2.3	0.0304133	-0.124238
2.35	0.023855	-0.137561
2.4	0.0167134	-0.14752
2.45	0.0091632	-0.153873
2.5	0.00138894	-0.156464
2.55	-0.00641927	-0.155229
2.6	-0.0140705	-0.150198
2.65	-0.0213778	-0.141496
2.7	-0.0281623	-0.129334
2.75	-0.0342583	-0.114009
2.8	-0.0395167	-0.0958975
2.85	-0.0438089	-0.0754411
2.9	-0.04703	-0.0531401
2.95	-0.0491012	-0.0295399
3	-0.0499719	-0.00521738
3.05	-0.0496208	0.0192326
3.1	-0.0480565	0.0432124
3.15	-0.0453172	0.0661357
3.2	-0.0414699	0.0874419
3.25	-0.0366087	0.10661
3.3	-0.0308524	0.123172
3.35	-0.0243418	0.136722
3.4	-0.017236	0.146929
3.45	-0.00970884	0.153544
3.5	-0.00194427	0.156405
3.55	0.00586783	0.155442
3.6	0.0135365	0.150678
3.65	0.0208741	0.14223
3.7	0.0277014	0.130305
3.75	0.0338514	0.115194
3.8	0.0391738	0.0972661
3.85	0.0435383	0.0769603
3.9	0.0468384	0.0547728
3.95	0.0489932	0.0312461
4	0.0499502	0.0069555
4.05	0.0496859	-0.0175052
4.1	0.0482068	-0.0415379
4.15	0.0455491	-0.064555
4.2	0.0417777	-0.0859937
4.25	0.0369848	-0.10533
4.3	0.0312877	-0.122091
4.35	0.0248256	-0.135867
4.4	0.0177565	-0.14632
4.45	0.0102533	-0.153197
4.5	0.00249936	-0.156328
4.55	-0.00531566	-0.155636
4.6	-0.0130007	-0.15114
4.65	-0.0203679	-0.142948
4.7	-0.0272371	-0.13126
4.75	-0.0334403	-0.116364
4.8	-0.038826	-0.0986227
4.85	-0.0432623	-0.07847
