0.05	0.05	-0.0245
0.1	0.048775	-0.049
0.15	0.046325	-0.0728998
0.2	0.04268	-0.095599
0.25	0.0379001	-0.116512
0.3	0.0320745	-0.135083
0.35	0.0253203	-0.1508
0.4	0.0177803	-0.163207
0.45	0.00961997	-0.171919
0.5	0.00102402	-0.176633
0.55	-0.00780762	-0.177135
0.6	-0.0166643	-0.173309
0.65	-0.0253298	-0.165143
0.7	-0.033587	-0.152732
0.75	-0.0412235	-0.136274
0.8	-0.0480372	-0.116075
0.85	-0.053841	-0.0925363
0.9	-0.0584678	-0.0661542
0.95	-0.0617755	-0.037505
1	-0.0636508	-0.00723503
1.05	-0.0640125	0.0239538
1.1	-0.0628148	0.05532
1.15	-0.0600488	0.0860992
1.2	-0.0557439	0.115523
1.25	-0.0499677	0.142838
1.3	-0.0428258	0.167322
1.35	-0.0344597	0.188306
1.4	-0.0250444	0.205192
1.45	-0.0147848	0.217463
1.5	-0.00391164	0.224708
1.55	0.00732376	0.226625
1.6	0.018655	0.223036
1.65	0.0298068	0.213895
1.7	0.0405016	0.19929
1.75	0.050466	0.179444
1.8	0.0594383	0.154716
1.85	0.067174	0.125591
1.9	0.0734536	0.0926757
1.95	0.0780874	0.0566834
2	0.0809215	0.0184206
2.05	0.0818426	-0.021231
2.1	0.080781	-0.0613338
2.15	0.0777143	-0.100917
2.2	0.0726685	-0.138997
2.25	0.0657187	-0.174604
2.3	0.0569885	-0.206806
2.35	0.0466482	-0.234731
2.4	0.0349116	-0.257588
2.45	0.0220322	-0.274695
2.5	0.00829747	-0.285491
2.55	-0.00597706	-0.289556
2.6	-0.0204549	-0.286628
2.65	-0.0347863	-0.276605
2.7	-0.0486165	-0.25956
2.75	-0.0615945	-0.235737
2.8	-0.0733814	-0.205556
2.85	-0.0836592	-0.169599
2.9	-0.0921391	-0.128606
2.95	-0.0985694	-0.0834581
3	-0.102742	-0.0351591
3.05	-0.1045	0.0151847
3.1	-0.103741	0.0663898
3.15	-0.100422	0.117223
3.2	-0.0945604	0.166429
3.25	-0.086239	0.212764
3.3	-0.0756007	0.255021
3.35	-0.0628497	0.292066
3.4	-0.0482464	0.322862
3.45	-0.0321033	0.346503
3.5	-0.0147782	0.362233
3.55	0.00333348	0.369475
3.6	0.0218072	0.367841
3.65	0.0401993	0.357156
3.7	0.0580571	0.337458
3.75	0.07493	0.30901
3.8	0.0903805	0.272294
3.85	0.103995	0.228008
3.9	0.115396	0.17705
3.95	0.124248	0.120506
4	0.130273	0.0596249
4.05	0.133255	-0.00420905
4.1	0.133044	-0.0695038
4.15	0.129569	-0.134695
4.2	0.122834	-0.198184
4.25	0.112925	-0.258373
4.3	0.100006	-0.313706
4.35	0.084321	-0.362709
4.4	0.0661856	-0.404027
4.45	0.0459842	-0.436458
4.5	0.0241614	-0.45899
4.55	0.00121185	-0.470829
4.6	-0.0223296	-0.471423
4.65	-0.0459007	-0.460481
4.7	-0.0689248	-0.43799
4.75	-0.0908243	-0.404217
4.8	-0.111035	-0.359713
4.85	-0.129021	-0.305306
4.9	-0.144286	-0.242086
4.95	-0.15639	-0.171385
5	-0.16496	-0.094754
5.05	-0.169697	-0.0139238
5.1	-0.170394	0.0692279
5.15	-0.166932	0.152721
5.2	-0.159296	0.234517
5.25	-0.14757	0.312573
5.3	-0.131942	0.384882
5.35	-0.112697	0.449533
5.4	-0.0902208	0.504755
5.45	-0.0649831	0.548963
5.5	-0.0375349	0.580805
5.55	-0.00849467	0.599197
5.6	0.0214652	0.603359
5.65	0.0516332	0.592842
5.7	0.0812752	0.567541
5.75	0.109652	0.527716
