3.55	0.572381	0.0714533	0.533924	-0.0925379
3.6	0.572425	-0.0698196	0.53013	-0.0587337
3.65	0.565412	-0.210314	0.528048	-0.0251594
3.7	0.551459	-0.346863	0.527496	0.0013188
3.75	0.530845	-0.476227	0.527941	0.0135119
3.8	0.504011	-0.595147	0.528485	0.0040331
3.85	0.471557	-0.700537	0.527865	-0.0340995
3.9	0.434227	-0.789777	0.524501	-0.106442
3.95	0.39288	-0.86103	0.516596	-0.215996
4	0.34844	-0.913422	0.502283	-0.362426
4.05	0.301852	-0.947046	0.479799	-0.541874
4.1	0.254034	-0.962833	0.447658	-0.747344
4.15	0.205839	-0.962446	0.404787	-0.969283
4.2	0.15802	-0.948278	0.350646	-1.19608
4.25	0.111188	-0.923587	0.28532	-1.41431
4.3	0.065767	-0.892595	0.209606	-1.60904
4.35	0.0219493	-0.86034	0.125072	-1.76448
4.4	-0.0203336	-0.832009	0.0340645	-1.86578
4.45	-0.0613885	-0.811743	-0.0604101	-1.9018
4.5	-0.101675	-0.801344	-0.154946	-1.86819
4.55	-0.141671	-0.799667	-0.246123	-1.7687
4.6	-0.181729	-0.803126	-0.330891	-1.61401
4.65	-0.221991	-0.806983	-0.406842	-1.41857
4.7	-0.262357	-0.806623	-0.472321	-1.19753
4.75	-0.30252	-0.798317	-0.526401	-0.964771
4.8	-0.342011	-0.779417	-0.568801	-0.732116
4.85	-0.380256	-0.748212	-0.599778	-0.509319
4.9	-0.41661	-0.703683	-0.62003	-0.304242
4.95	-0.450393	-0.645317	-0.630601	-0.122962
5	-0.480909	-0.573028	-0.632796	0.0302512
5.05	-0.507469	-0.487179	-0.628085	0.15307
5.1	-0.529415	-0.388644	-0.618004	0.245193
5.15	-0.546145	-0.278842	-0.604053	0.308242
5.2	-0.557142	-0.159686	-0.587612	0.345442
5.25	-0.561995	-0.033479	-0.569869	0.361141
5.3	-0.560415	0.097221	-0.551774	0.36036
5.35	-0.552244	0.229697	-0.534018	0.348513
5.4	-0.537463	0.361115	-0.517012	0.33133
5.45	-0.516199	0.488534	-0.500872	0.314927
5.5	-0.488727	0.608907	-0.485397	0.305853
5.55	-0.455477	0.719143	-0.47005	0.310928
5.6	-0.417032	0.816266	-0.453957	0.33674
5.65	-0.374113	0.897666	-0.435936	0.388792
5.7	-0.327561	0.961385	-0.41458	0.470484
5.75	-0.278289	1.00636	-0.388382	0.582252
5.8	-0.227239	1.03254	-0.355898	0.721171
5.85	-0.175334	1.04082	-0.315912	0.881084
5.9	-0.123426	1.03303	-0.267584	1.05315
5.95	-0.0722575	1.01173	-0.210574	1.2265
6	-0.0224239	0.980219	-0.145114	1.389
6.05	0.0256576	0.942311	-0.0720662	1.52797
6.1	0.0717682	0.902043	0.00708714	1.63133
6.15	0.115885	0.863083	0.0903011	1.689
6.2	0.158143	0.828007	0.175115	1.69468
6.25	0.198767	0.797714	0.258876	1.64713
6.3	0.237981	0.7713	0.339002	1.55037
6.35	0.275925	0.746489	0.413225	1.41257
6.4	0.312608	0.72038	0.479747	1.24414
6.45	0.347894	0.690167	0.537308	1.05586
6.5	0.381519	0.653599	0.585167	0.857603
6.55	0.413122	0.609137	0.623042	0.657742
6.6	0.442286	0.555912	0.651028	0.462992
6.65	0.468561	0.493597	0.669514	0.278539
6.7	0.491495	0.422262	0.679118	0.108223
6.75	0.510643	0.342271	0.680618	-0.0452839
6.8	0.525587	0.254216	0.674899	-0.180327
6.85	0.535943	0.158895	0.662907	-0.296156
6.9	0.541372	0.0573032	0.645604	-0.392832
6.95	0.541589	-0.0493558	0.623931	-0.471139
7	0.536375	-0.159673	0.598774	-0.532507
7.05	0.525587	-0.272035	0.57093	-0.578945
7.1	0.509167	-0.384635	0.541086	-0.612991
7.15	0.487152	-0.495491	0.509788	-0.637692
7.2	0.459682	-0.602467	0.477415	-0.656566
7.25	0.427008	-0.703316	0.444163	-0.67353
7.3	0.389491	-0.795755	0.410024	-0.692731
7.35	0.34761	-0.87757	0.374784	-0.718232
7.4	0.301945	-0.946766	0.338036	-0.753572
7.45	0.253171	-1.00173	0.29922	-0.80123
7.5	0.202028	-1.0414	0.25769	-0.862118
7.55	0.149293	-1.06539	0.212802	-0.935221
7.6	0.0957455	-1.07402	0.164012	-1.01751
7.65	0.0421305	-1.06831	0.110976	-1.10415
7.7	-0.0108731	-1.04987	0.0536267	-1.18893
7.75	-0.0626782	-1.02074	-0.00777156	-1.26494
7.8	-0.112806	-0.983162	-0.0726058	-1.32527
7.85	-0.160891	-0.939375	-0.139934	-1.36379
7.9	-0.206673	-0.891318	-0.208542	-1.37583
7.95	-0.249976	-0.840424	-0.277029	-1.35874
8	-0.290682	-0.787489	-0.343921	-1.31212
8.05	-0.328695	-0.732676	-0.407776	-1.23772
8.1	-0.363913	-0.675652	-0.467286	-1.139
8.15	-0.396213	-0.615806	-0.521345	-1.0205
8.2	-0.425436	-0.552482	-0.569087	-0.887092
8.25	-0.451394	-0.485161	-0.609885	-0.743497
8.3	-0.473881	-0.413573	-0.643336	-0.593862
8.35	-0.492681	-0.337734	-0.669228	-0.4416
8.4	-0.507588	-0.25793	-0.687497	-0.289362
8.45	-0.518416	-0.174671	-0.698198	-0.139125
8.5	-0.525008	-0.0886237	-0.701468	0.00766378
8.55	-0.527244	-0.000556006	-0.697507	0.149918
8.6	-0.525043	0.0887267	-0.686567	0.286738
8.65	-0.518365	0.178426	-0.668939	0.417265
8.7	-0.507207	0.267786	-0.644961	0.540564
8.75	-0.491603	0.35611	-0.615021	0.65555
8.8	-0.471623	0.442766	-0.579565	0.760985
8.85	-0.447364	0.527167	-0.539104	0.855521
8.9	-0.418954	0.608736	-0.494217	0.937815
8.95	-0.386548	0.686861	-0.445547	1.00669
9	-0.350337	0.760842	-0.393786	1.06133
9.05	-0.310547	0.829848	-0.339657	1.10143
9.1	-0.267451	0.89289	-0.28388	1.12739
9.15	-0.221376	0.948825	-0.227137	1.14029
9.2	-0.172708	0.996402	-0.170039	1.14192
9.25	-0.121897	1.03433	-0.113095	1.13456
9.3	-0.0694561	1.06138	-0.0566902	1.12077
9.35	-0.0159576	1.0765	-0.00108292	1.10305
9.4	0.0379817	1.07891	0.0535862	1.08355
9.45	0.0917141	1.06819	0.107269	1.06378
9.5	0.144581	1.04434	0.159973	1.04443
9.55	0.195936	1.00777	0.211718	1.02536
9.6	0.24516	0.959282	0.262498	1.00561
9.65	0.291683	0.899965	0.312243	0.983688
9.7	0.334997	0.831142	0.3608	0.95774
9.75	0.374663	0.75425	0.407918	0.92584
9.8	0.410312	0.67076	0.453255	0.886196
9.85	0.441653	0.582104	0.496383	0.837304
9.9	0.468459	0.489634	0.536812	0.778024
9.95	0.490573	0.394599	0.574	0.707591
10	0.507896	0.298144	0.607377	0.625575
10.05	0.520382	0.201325	0.636361	0.53182
10.1	0.528039	0.105125	0.660364	0.426373
10.15	0.53092	0.0104789	0.678807	0.309445
10.2	0.529127	-0.0817161	0.691123	0.181393
10.25	0.522804	-0.170597	0.696769	0.0427582
10.3	0.512137	-0.255352	0.695235	-0.105656
10.35	0.49735	-0.335246	0.68606	-0.262653
10.4	0.478703	-0.409681	0.668855	-0.426484
10.45	0.45648	-0.47826	0.643338	-0.594661
10.5	0.430977	-0.540872	0.609372	-0.763771
10.55	0.402488	-0.597776	0.567019	-0.929336
10.6	0.371284	-0.649659	0.51659	-1.08577
10.65	0.337588	-0.697628	0.458702	-1.22654
10.7	0.301563	-0.743089	0.394315	-1.34458
10.75	0.263296	-0.787487	0.324738	-1.43309
10.8	0.222812	-0.831939	0.251593	-1.48655
10.85	0.180094	-0.876841	0.176723	-1.5018
10.9	0.135129	-0.921599	0.102054	-1.4788
10.95	0.0879622	-0.964605	0.0294299	-1.42082
11	0.0387376	-1.00344	-0.0395439	-1.33399
11.05	-0.0122652	-1.03525	-0.103622	-1.22647
11.1	-0.0646208	-1.05708	-0.161999	-1.10748
11.15	-0.117762	-1.06627	-0.214335	-0.986315
11.2	-0.170999	-1.06061	-0.260738	-0.871466
11.25	-0.223549	-1.03859	-0.301705	-0.769866
11.3	-0.274573	-0.999488	-0.338027	-0.686253
11.35	-0.323215	-0.943434	-0.370669	-0.622792
11.4	-0.368649	-0.871402	-0.400638	-0.579059
11.45	-0.410116	-0.785084	-0.428862	-0.552402
11.5	-0.446955	-0.686697	-0.456094	-0.538579
11.55	-0.478626	-0.57877	-0.48285	-0.532483
11.6	-0.504717	-0.463948	-0.509382	-0.52877
11.65	-0.52495	-0.344856	-0.53568	-0.52228
11.7	-0.539174	-0.22402	-0.561484	-0.508253
11.75	-0.547363	-0.103819	-0.586308	-0.482401
11.8	-0.549603	0.0135409	-0.609463	-0.440936
11.85	-0.54609	0.126059	-0.630087	-0.380631
11.9	-0.537108	0.231984	-0.647169	-0.298938
11.95	-0.523026	0.329851	-0.659594	-0.194158
12	-0.504277	0.418504	-0.666187	-0.0656237
12.05	-0.481344	0.497103	-0.665767	0.0861669
12.1	-0.454744	0.565104	-0.65721	0.25946
12.15	-0.425015	0.622258	-0.639512	0.451194
12.2	-0.392698	0.668642	-0.611855	0.65693
12.25	-0.358322	0.704758	-0.573682	0.870719
12.3	-0.322376	0.731692	-0.524774	1.08493
12.35	-0.285276	0.751296	-0.465339	1.29007
12.4	-0.247324	0.766295	-0.396106	1.47484
12.45	-0.208666	0.780151	-0.318404	1.62669
12.5	-0.169265	0.796561	-0.234194	1.73327
12.55	-0.128915	0.818551	-0.146003	1.78465
12.6	-0.0872921	0.847487	-0.05674	1.77584
12.65	-0.0440627	0.882487	0.0305936	1.70823
12.7	0.00101011	0.920598	0.113221	1.58926
12.75	0.0479794	0.957594	0.188855	1.43061
12.8	0.0966751	0.98892	0.255848	1.246
12.85	0.146707	1.01039	0.313254	1.04939
12.9	0.197491	1.0185	0.360807	0.853959
12.95	0.248288	1.01055	0.398867	0.671458
13	0.298245	0.984589	0.428334	0.511621
13.05	0.346428	0.93953	0.450529	0.38153
13.1	0.391876	0.875233	0.46705	0.284995
13.15	0.433644	0.792588	0.479596	0.22225
13.2	0.470859	0.693462	0.48979	0.190215
13.25	0.502758	0.580475	0.499039	0.183333
13.3	0.528726	0.456695	0.508429	0.194693
13.35	0.548301	0.325337	0.518692	0.21702
13.4	0.561186	0.18959	0.530197	0.243282
13.45	0.567239	0.0525413	0.542975	0.266869
13.5	0.566469	-0.0828076	0.556734	0.281495
13.55	0.559035	-0.213518	0.570873	0.281045
13.6	0.545242	-0.336743	0.584488	0.259585
13.65	0.525531	-0.449835	0.596389	0.211667
13.7	0.500466	-0.550522	0.605138	0.132914
13.75	0.470714	-0.637095	0.60912	0.0207114
13.8	0.43701	-0.708509	0.606643	-0.125265
13.85	0.400124	-0.764377	0.596063	-0.302852
13.9	0.360829	-0.804884	0.575903	-0.507524
13.95	0.319881	-0.830712	0.544967	-0.732659
14	0.277983	-0.843073	0.502436	-0.969722
14.05	0.235767	-0.843876	0.447968	-1.20825
14.1	0.193742	-0.835987	0.381793	-1.43573
14.15	0.152247	-0.823402	0.304822	-1.63755
14.2	0.111397	-0.811081	0.218732	-1.79777
14.25	0.0710476	-0.804182	0.125998	-1.90104
14.3	0.0308196	-0.806687	0.0297755	-1.93596
14.35	-0.00980453	-0.819989	-0.0663803	-1.89841
14.4	-0.0513325	-0.842303	-0.158925	-1.79296
14.45	-0.0941151	-0.869333	-0.244735	-1.63134
14.5	-0.138255	-0.895693	-0.32138	-1.42912
14.55	-0.183587	-0.916226	-0.38724	-1.20253
14.6	-0.229709	-0.926705	-0.44148	-0.966703
14.65	-0.276036	-0.923968	-0.48398	-0.734956
14.7	-0.321847	-0.905756	-0.515236	-0.51872
14.75	-0.366327	-0.870519	-0.53627	-0.32743
14.8	-0.408599	-0.817349	-0.548517	-0.168206
14.85	-0.447759	-0.746056	-0.553701	-0.0453544
14.9	-0.482913	-0.657309	-0.553681	0.0400512
14.95	-0.513224	-0.552685	-0.550288	0.0901531
15	-0.537956	-0.434555	-0.545177	0.109722
15.05	-0.556503	-0.305826	-0.539719	0.105165
15.1	-0.568414	-0.16965	-0.534946	0.0835338
15.15	-0.573396	-0.029219	-0.531534	0.0518626
15.2	-0.571317	0.112312	-0.529813	0.0169767
15.25	-0.562199	0.251799	-0.529777	-0.0143552
15.3	-0.546224	0.38605	-0.531074	-0.0351587
15.35	-0.523736	0.511816	-0.532996	-0.0381634
15.4	-0.495238	0.625898	-0.534471	-0.0161174
15.45	-0.46139	0.72539	-0.53408	0.0374186
15.5	-0.422982	0.807997	-0.530125	0.12697
15.55	-0.380897	0.872293	-0.520752	0.254136
15.6	-0.336066	0.917825	-0.504111	0.417066
15.65	-0.289421	0.945036	-0.478532	0.610553
15.7	-0.241849	0.95513	-0.442677	0.826541
15.75	-0.194162	0.950009	-0.395672	1.05468
15.8	-0.147058	0.932343	-0.33721	1.28266
15.85	-0.101078	0.905736	-0.267641	1.49645
15.9	-0.0565579	0.874779	-0.18806	1.68054
15.95	-0.0135848	0.844732	-0.100349	1.81905
16	0.0280158	0.820617	-0.00715425	1.89792
16.05	0.0686359	0.805869	0.0882893	1.90809
16.1	0.108774	0.801175	0.182478	1.84822
16.15	0.148886	0.804267	0.27205	1.7251
16.2	0.189259	0.810836	0.354143	1.55148
16.25	0.229945	0.81594	0.42661	1.34266
16.3	0.270755	0.81515	0.488073	1.11369
16.35	0.311304	0.805074	0.537867	0.87794
16.4	0.351068	0.783385	0.575942	0.646621
16.45	0.389424	0.74861	0.602758	0.42895
16.5	0.425696	0.699886	0.619189	0.232286
16.55	0.459173	0.636824	0.626432	0.0621676
16.6	0.489139	0.559481	0.625911	-0.0778031
16.65	0.514892	0.468418	0.619182	-0.186125
16.7	0.53577	0.364766	0.607819	-0.263428
16.75	0.551186	0.250219	0.593316	-0.312256
16.8	0.560646	0.126946	0.577002	-0.336617
16.85	0.563776	-0.00255112	0.559981	-0.341441
16.9	0.560332	-0.13557	0.543095	-0.332153
16.95	0.550208	-0.269289	0.526906	-0.314472
17	0.53344	-0.400787	0.511687	-0.294418
17.05	0.510216	-0.527038	0.497397	-0.27842
17.1	0.480876	-0.644922	0.483664	-0.27331
17.15	0.445916	-0.751332	0.469768	-0.286036
17.2	0.405983	-0.843369	0.454654	-0.322986
17.25	0.361859	-0.918631	0.436982	-0.389
17.3	0.314428	-0.975501	0.415228	-0.48635
17.35	0.264628	-1.01334	0.387837	-0.614031
17.4	0.213407	-1.0325	0.353389	-0.767609
17.45	0.161668	-1.03432	0.310766	-0.939574
17.5	0.110229	-1.02093	0.259288	-1.11997
17.55	0.0597807	-0.995246	0.198821	-1.2971
17.6	0.0108501	-0.960859	0.129845	-1.45818
17.65	-0.036228	-0.921843	0.0534889	-1.5902
17.7	-0.0813265	-0.882326	-0.028488	-1.68119
17.75	-0.124512	-0.845789	-0.113787	-1.7219
17.8	-0.165991	-0.81429	-0.199755	-1.70761
17.85	-0.206029	-0.787987	-0.28364	-1.63919
17.9	-0.244851	-0.765229	-0.362869	-1.52275
17.95	-0.282565	-0.7432	-0.435274	-1.36805
18	-0.319131	-0.71876	-0.499223	-1.18636
18.05	-0.354354	-0.689112	-0.553644	-0.988671
18.1	-0.387919	-0.652157	-0.597986	-0.784696
18.15	-0.419425	-0.606545	-0.632144	-0.58246
18.2	-0.448418	-0.551577	-0.656369	-0.388311
18.25	-0.474423	-0.487047	-0.671192	-0.207089
18.3	-0.496965	-0.413112	-0.677353	-0.0423112
18.35	-0.515584	-0.330204	-0.675738	0.10367
18.4	-0.529847	-0.238985	-0.667322	0.22955
18.45	-0.539358	-0.140346	-0.653125	0.33498
18.5	-0.543776	-0.0354052	-0.634158	0.420475
18.55	-0.542816	0.0744848	-0.611389	0.487315
18.6	-0.536271	0.187746	-0.585706	0.537454
18.65	-0.524015	0.302587	-0.557881	0.573429
18.7	-0.506018	0.417023	-0.528549	0.598313
18.75	-0.482355	0.528901	-0.498176	0.61568
18.8	-0.453209	0.635926	-0.467039	0.629562
18.85	-0.418883	0.735725	-0.435205	0.644332
18.9	-0.379797	0.825925	-0.402516	0.66447
18.95	-0.336488	0.904297	-0.368597	0.694162
19	-0.289597	0.968919	-0.332883	0.736762
19.05	-0.23985	1.01836	-0.294671	0.794209
19.1	-0.188028	1.05184	-0.253211	0.866528
19.15	-0.134934	1.06932	-0.207803	0.951578
19.2	-0.0813521	1.07151	-0.15791	1.0451
19.25	-0.0280149	1.05982	-0.103251	1.14107
19.3	0.0244311	1.03622	-0.0438813	1.23229
19.35	0.0754472	1.00303	0.0197711	1.31111
19.4	0.124615	0.962698	0.0869011	1.37026
19.45	0.171637	0.917525	0.156365	1.40358
19.5	0.216319	0.869374	0.226756	1.40684
19.55	0.258545	0.819449	0.296514	1.37818
19.6	0.298243	0.768212	0.36405	1.31826
19.65	0.335342	0.715449	0.427866	1.22998
19.7	0.369751	0.660489	0.48665	1.11784
19.75	0.40134	0.602467	0.53934	0.987171
19.8	0.429933	0.540581	0.585148	0.843385
19.85	0.455324	0.474258	0.623544	0.691465
19.9	0.477281	0.403235	0.65423	0.535638
19.95	0.49557	0.327571	0.677099	0.379276
20	0.509966	0.247604	0.692192	0.224937
20.05	0.520267	0.163885	0.699658	0.0744882
20.1	0.526303	0.0771163	0.699729	-0.07072
20.15	0.527941	-0.0119208	0.692691	-0.209682
20.2	0.525087	-0.102411	0.678878	-0.341572
20.25	0.517689	-0.193548	0.658665	-0.465612
20.3	0.505734	-0.284554	0.632462	-0.580987
20.35	0.489248	-0.37469	0.600726	-0.6868
20.4	0.468292	-0.463243	0.563957	-0.782098
20.45	0.442962	-0.549502	0.522707	-0.865941
20.5	0.413392	-0.632725	0.477568	-0.937519
20.55	0.379753	-0.712097	0.429169	-0.996293
20.6	0.342262	-0.786698	0.378155	-1.04214
20.65	0.30118	-0.855485	0.325165	-1.07546
20.7	0.256829	-0.917298	0.270803	-1.09721
20.75	0.209588	-0.970891	0.215612	-1.10891
20.8	0.159898	-1.015	0.160048	-1.11246
20.85	0.108266	-1.04843	0.104466	-1.11
20.9	0.0552508	-1.07014	0.0491136	-1.10357
20.95	0.0014601	-1.07936	-0.00585563	-1.09493
21	-0.0524693	-1.07565	-0.0603628	-1.08523
21.05	-0.105888	-1.05895	-0.114369	-1.07492
21.1	-0.158153	-1.02961	-0.16784	-1.06369
21.15	-0.20865	-0.98833	-0.220707	-1.05054
21.2	-0.256804	-0.93611	-0.272838	-1.03397
21.25	-0.302098	-0.874163	-0.324018	-1.0122
21.3	-0.34408	-0.803821	-0.373942	-0.983447
21.35	-0.382363	-0.726449	-0.422218	-0.946071
21.4	-0.41663	-0.643378	-0.468383	-0.898777
21.45	-0.446627	-0.555861	-0.511915	-0.84066
21.5	-0.472161	-0.465051	-0.55226	-0.771215
21.55	-0.493095	-0.372002	-0.588845	-0.690286
21.6	-0.50934	-0.277687	-0.621099	-0.597981
21.65	-0.520858	-0.18302	-0.648458	-0.494591
21.7	-0.527651	-0.0888807	-0.670379	-0.380513
21.75	-0.529769	0.00386722	-0.686339	-0.256218
21.8	-0.527302	0.0943701	-0.69584	-0.122257
21.85	-0.520383	0.181793	-0.698414	0.0206784
21.9	-0.509187	0.265344	-0.693637	0.171648
21.95	-0.493925	0.344322	-0.681137	0.329318
22	-0.474841	0.418169	-0.660624	0.491785
22.05	-0.4522	0.486551	-0.631922	0.656391
22.1	-0.426278	0.549436	-0.595008	0.819557
22.15	-0.397343	0.607159	-0.550066	0.97669
22.2	-0.365636	0.660451	-0.497532	1.12222
22.25	-0.331354	0.710384	-0.438143	1.24984
22.3	-0.294633	0.75821	-0.372956	1.35306
22.35	-0.255548	0.805078	-0.303343	1.42602
22.4	-0.214128	0.851686	-0.230933	1.46444
22.45	-0.170384	0.897965	-0.157508	1.46656
22.5	-0.124353	0.942922	-0.0848662	1.43357
22.55	-0.0761441	0.984696	-0.0146702	1.36963
22.6	-0.0259772	1.02081	0.0516873	1.28127
22.65	0.0257963	1.04849	0.113184	1.17664
22.7	0.0786865	1.06505	0.169225	1.06448
22.75	0.132076	1.0681	0.21965	0.953315
22.8	0.18524	1.05582	0.2647	0.850609
22.85	0.237383	1.02709	0.304949	0.762049
22.9	0.287669	0.981588	0.3412	0.691057
22.95	0.33527	0.919814	0.374366	0.638575
23	0.3794	0.843043	0.405346	0.603215
23.05	0.419355	0.753157	0.434921	0.581733
23.1	0.454535	0.652454	0.463677	0.569684
23.15	0.484461	0.543444	0.491964	0.562081
23.2	0.508783	0.42869	0.519876	0.553904
23.25	0.527276	0.310697	0.547266	0.540425
23.3	0.539839	0.191846	0.573758	0.517351
23.35	0.546484	0.0743583	0.598777	0.480881
23.4	0.547331	-0.0397321	0.621568	0.42774
23.45	0.542598	-0.148612	0.641227	0.355247
23.5	0.532584	-0.250719	0.656736	0.261436
23.55	0.517661	-0.344767	0.666996	0.145202
23.6	0.498258	-0.429754	0.670879	0.0064406
23.65	0.474849	-0.504959	0.667279	-0.153847
23.7	0.447934	-0.569926	0.65517	-0.333476
23.75	0.41803	-0.624486	0.633665	-0.529004
23.8	0.385656	-0.66882	0.602083	-0.735617
23.85	0.351309	-0.703578	0.560022	-0.946971
23.9	0.315437	-0.730051	0.507439	-1.155
23.95	0.278407	-0.750326	0.444741	-1.3498
24	0.24046	-0.767304	0.372871	-1.51989
24.05	0.201674	-0.784439	0.29337	-1.65302
24.1	0.161956	-0.805093	0.208376	-1.73795
24.15	0.121065	-0.831605	0.120518	-1.7667
24.2	0.0786877	-0.864454	0.0326919	-1.73675
24.25	0.0345402	-0.901957	-0.0522323	-1.65172
24.3	-0.0115299	-0.940692	-0.131707	-1.52057
24.35	-0.0594782	-0.976348	-0.203722	-1.35557
24.4	-0.10904	-1.00456	-0.266925	-1.17032
24.45	-0.159745	-1.02144	-0.320642	-0.978325
24.5	-0.210942	-1.02383	-0.364855	-0.792084
24.55	-0.261845	-1.0093	-0.40013	-0.622472
24.6	-0.311563	-0.976271	-0.427526	-0.478112
24.65	-0.35915	-0.924026	-0.448461	-0.364703
24.7	-0.403649	-0.85286	-0.464554	-0.284511
24.75	-0.444142	-0.76409	-0.477449	-0.236304
24.8	-0.4798	-0.659919	-0.488651	-0.21588
24.85	-0.509923	-0.543171	-0.499399	-0.217055
24.9	-0.53396	-0.416978	-0.510599	-0.232758
24.95	-0.551517	-0.284533	-0.522798	-0.255856
25	-0.562361	-0.148958	-0.536195	-0.279581
25.05	-0.566411	-0.013272	-0.550661	-0.297575
25.1	-0.563735	0.11959	-0.565756	-0.303763
25.15	-0.554547	0.246772	-0.580742	-0.292264
25.2	-0.539198	0.365561	-0.594594	-0.257514
25.25	-0.518172	0.473517	-0.606023	-0.194673
25.3	-0.492061	0.568652	-0.613532	-0.100244
25.35	-0.461544	0.649569	-0.615492	0.027335
25.4	-0.427354	0.715513	-0.610255	0.187322
25.45	-0.390246	0.766321	-0.596268	0.376625
25.5	-0.35097	0.802336	-0.572189	0.58999
25.55	-0.310246	0.824381	-0.536986	0.820214
25.6	-0.268742	0.833852	-0.490035	1.05823
25.65	-0.227035	0.832935	-0.431215	1.29299
25.7	-0.185569	0.824856	-0.361008	1.51133
25.75	-0.144597	0.813951	-0.280607	1.69817
25.8	-0.104136	0.805301	-0.191983	1.83766
25.85	-0.0639477	0.803709	-0.0978708	1.91569
25.9	-0.023593	0.812245	-0.00159545	1.92336
25.95	0.0174516	0.831067	0.0932696	1.85987
26	0.0596399	0.857319	0.183323	1.7327
26.05	0.103228	0.886149	0.265698	1.55532
26.1	0.148208	0.912163	0.338282	1.3437
26.15	0.194316	0.930516	0.399764	1.11377
26.2	0.241067	0.937371	0.449596	0.87999
26.25	0.287813	0.929897	0.487911	0.655054
26.3	0.333784	0.906077	0.51543	0.449729
26.35	0.378125	0.864574	0.533358	0.272672
26.4	0.419934	0.804732	0.543274	0.129971
26.45	0.458294	0.726702	0.546982	0.0246219
26.5	0.492318	0.631553	0.546356	-0.0437474
26.55	0.521196	0.521257	0.543169	-0.0785985
26.6	0.544235	0.398487	0.538962	-0.0856531
26.65	0.560888	0.266321	0.534953	-0.0718179
26.7	0.570764	0.127973	0.532009	-0.0442813
