0.0315835	0.0995165	-0.0304592
0.0654487	0.0979483	-0.0619256
0.101532	0.0951341	-0.093734
0.14146	0.0907292	-0.12643
0.184903	0.0845257	-0.158512
0.231927	0.0763452	-0.188565
0.280967	0.0664449	-0.21418
0.328661	0.0557554	-0.233057
0.374921	0.0446652	-0.245417
0.419735	0.0335057	-0.251683
0.463019	0.0225775	-0.252403
0.504595	0.0121539	-0.248252
0.544131	0.00248747	-0.240058
0.576839	-0.00521189	-0.230296
0.609634	-0.0125688	-0.217952
0.643754	-0.01975	-0.202576
0.681818	-0.0270902	-0.18264
0.723396	-0.0341796	-0.157897
0.768494	-0.040639	-0.1281
0.813788	-0.0457159	-0.0957233
0.857407	-0.0491796	-0.0628739
0.899049	-0.0511276	-0.0305807
0.938336	-0.0517245	0.000205721
0.969332	-0.0513426	0.0244
1.00063	-0.0502007	0.0484962
1.03575	-0.0480317	0.0748614
1.0745	-0.0445857	0.102764
1.11644	-0.0396733	0.131138
1.16145	-0.0331344	0.158974
1.20777	-0.02517	0.184303
1.25199	-0.0165508	0.204926
1.29381	-0.00763333	0.22094
1.33291	0.00124457	0.232656
1.3648	0.00878496	0.239799
1.39673	0.0165262	0.244735
1.43234	0.0253009	0.24761
1.47123	0.0349393	0.247595
1.51293	0.0452016	0.243992
1.55722	0.0558513	0.23625
1.60403	0.0666389	0.223937
1.65344	0.077295	0.20673
1.70567	0.0875259	0.184392
1.75625	0.096232	0.159337
1.80515	0.103378	0.132574
1.85247	0.109004	0.10494
1.89822	0.113172	0.0772004
1.9423	0.115978	0.0500583
1.98452	0.117544	0.0241657
2.02449	0.118027	0.000147832
2.05621	0.117737	-0.0183284
2.08822	0.116861	-0.0362643
2.12418	0.11521	-0.0553638
2.16404	0.112606	-0.0749775
2.20747	0.108925	-0.0941878
2.25452	0.104059	-0.112132
2.3057	0.0978984	-0.127916
2.36109	0.0904479	-0.140287
2.41555	0.0825891	-0.147469
2.46916	0.074604	-0.149652
2.52209	0.0667292	-0.147124
2.57453	0.0591756	-0.140225
2.62669	0.0521296	-0.129329
2.67821	0.0458216	-0.115005
2.72764	0.0405366	-0.0983656
2.77521	0.0362838	-0.0801233
2.82102	0.0330481	-0.0609191
2.86505	0.0307933	-0.0413555
2.90715	0.029458	-0.0220066
2.94699	0.0289508	-0.00343747
2.97936	0.0290836	0.0116225
3.0119	0.0297057	0.0265699
3.04644	0.0308923	0.0420566
3.08474	0.0328218	0.0585608
3.1263	0.03561	0.0754199
3.17095	0.0393547	0.0920238
3.21879	0.0441417	0.107751
3.26863	0.0498679	0.121552
3.31881	0.056255	0.132502
3.36961	0.0632001	0.140374
3.42128	0.0705865	0.144935
3.47405	0.0782781	0.145967
3.52815	0.0861186	0.143281
3.58383	0.0939314	0.136733
3.6397	0.101303	0.126592
3.69291	0.107716	0.113963
3.74398	0.113175	0.0995001
3.79324	0.117696	0.0837614
3.84086	0.121295	0.0672608
3.88687	0.124006	0.0504759
3.9312	0.125876	0.0338501
3.97367	0.126973	0.017798
4.01396	0.127385	0.00271841
4.0468	0.127276	-0.00931177
4.0798	0.126774	-0.021034
4.11491	0.125825	-0.0329757
4.15391	0.124292	-0.0454512
4.19637	0.122094	-0.057899
4.2422	0.119161	-0.0698092
4.29165	0.115431	-0.0806658
4.34549	0.110827	-0.0899102
4.40566	0.105189	-0.0968669
4.46703	0.099123	-0.100179
4.5279	0.0930217	-0.099707
4.58857	0.0870776	-0.0956613
4.64504	0.0818528	-0.0889229
4.69828	0.0773407	-0.0802218
4.74922	0.0735062	-0.0700544
4.79828	0.0703388	-0.0588532
4.84566	0.0678277	-0.0470154
4.89139	0.0659524	-0.0349104
4.93541	0.0646794	-0.0228815
