0.05	0.0987939	-0.0478239
0.1	0.095269	-0.0925733
0.15	0.0896047	-0.133244
0.2	0.0820274	-0.168955
0.25	0.0728044	-0.198967
0.3	0.0622357	-0.222697
0.35	0.0506466	-0.239728
0.4	0.0383789	-0.249816
0.45	0.0257821	-0.252891
0.5	0.0132053	-0.249052
0.55	0.000987981	-0.238565
0.6	-0.0105472	-0.22185
0.65	-0.0211024	-0.199466
0.7	-0.0304106	-0.172097
0.75	-0.038242	-0.140529
0.8	-0.0444079	-0.105631
0.85	-0.048765	-0.0683307
0.9	-0.051217	-0.0295919
0.95	-0.0517164	0.00961109
1	-0.0502642	0.0483164
1.05	-0.0469086	0.0855979
1.1	-0.0417427	0.120586
1.15	-0.0349015	0.152489
1.2	-0.026557	0.180607
1.25	-0.0169138	0.204351
1.3	-0.00620283	0.22325
1.35	0.00532459	0.236963
1.4	0.0174033	0.24528
1.45	0.0297613	0.24813
1.5	0.042126	0.245572
1.55	0.0542314	0.237796
1.6	0.0658237	0.225113
1.65	0.0766678	0.207944
1.7	0.0865518	0.186807
1.75	0.0952923	0.162305
1.8	0.102737	0.135106
1.85	0.10877	0.105926
1.9	0.113309	0.0755119
1.95	0.116313	0.0446209
2	0.117776	0.0140035
2.05	0.11773	-0.0156152
2.1	0.116243	-0.0435524
2.15	0.113413	-0.0691829
2.2	0.109372	-0.0919528
2.25	0.104274	-0.111391
2.3	0.0982949	-0.127119
2.35	0.0916285	-0.138856
2.4	0.0844789	-0.146427
2.45	0.0770566	-0.149761
2.5	0.069573	-0.14889
2.55	0.0622355	-0.143948
2.6	0.0552423	-0.135165
2.65	0.0487779	-0.122856
2.7	0.043009	-0.107415
2.75	0.038081	-0.0893029
2.8	0.0341148	-0.0690314
2.85	0.0312047	-0.0471537
2.9	0.0294166	-0.0242476
2.95	0.0287873	-0.000901574
3	0.029324	0.0222995
3.05	0.0310053	0.0447886
3.1	0.033782	0.0660299
3.15	0.0375792	0.0855308
3.2	0.0422987	0.102853
3.25	0.0478218	0.117621
3.3	0.054013	0.12953
3.35	0.0607233	0.138353
3.4	0.0677943	0.143941
3.45	0.0750623	0.146229
3.5	0.0823623	0.145232
3.55	0.0895321	0.141043
3.6	0.0964161	0.13383
3.65	0.102869	0.123833
3.7	0.108758	0.111348
3.75	0.113968	0.096728
3.8	0.118402	0.0803661
3.85	0.121982	0.062689
3.9	0.124656	0.0441443
3.95	0.12639	0.0251893
4	0.127176	0.00627985
4.05	0.127026	-0.0121404
4.1	0.125977	-0.0296508
4.15	0.124083	-0.0458629
4.2	0.121418	-0.0604296
4.25	0.118072	-0.0730517
4.3	0.114149	-0.0834847
4.35	0.109764	-0.0915429
4.4	0.105037	-0.0971025
4.45	0.100096	-0.100103
4.5	0.0950692	-0.100548
4.55	0.0900828	-0.0985016
4.6	0.0852586	-0.0940872
4.65	0.0807107	-0.0874821
4.7	0.0765432	-0.0789122
4.75	0.0728478	-0.0686453
4.8	0.069702	-0.0569834
4.85	0.0671673	-0.0442551
4.9	0.0652885	-0.0308061
4.95	0.0640928	-0.0169915
5	0.0635895	-0.00316604
5.05	0.0637706	0.0103239
5.1	0.0646108	0.0231486
5.15	0.0660692	0.0350025
5.2	0.0680902	0.0456113
5.25	0.0706055	0.0547372
5.3	0.0735359	0.0621845
5.35	0.0767934	0.0678026
5.4	0.0802839	0.071489
5.45	0.0839092	0.0731904
5.5	0.0875697	0.0729026
5.55	0.091167	0.0706699
