0.05	0.1	-0.049
0.1	0.09755	-0.0960251
0.15	0.0927487	-0.139924
0.2	0.0857525	-0.179624
0.25	0.0767713	-0.214155
0.3	0.0660636	-0.242674
0.35	0.0539299	-0.264486
0.4	0.0407056	-0.279062
0.45	0.0267525	-0.286049
0.5	0.01245	-0.285283
0.55	-0.00181415	-0.276787
0.6	-0.0156535	-0.260775
0.65	-0.0286922	-0.237646
0.7	-0.0405745	-0.207973
0.75	-0.0509732	-0.172488
0.8	-0.0595976	-0.132067
0.85	-0.066201	-0.0877054
0.9	-0.0705862	-0.0404954
0.95	-0.072611	0.00840136
1	-0.0721909	0.0577824
1.05	-0.0693018	0.106434
1.1	-0.0639801	0.15316
1.15	-0.0563221	0.196812
1.2	-0.0464815	0.236319
1.25	-0.0346656	0.270709
1.3	-0.0211301	0.299138
1.35	-0.00617326	0.320907
1.4	0.00987208	0.335481
1.45	0.0266461	0.3425
1.5	0.0437711	0.341792
1.55	0.0608607	0.333372
1.6	0.0775293	0.317443
1.65	0.0934015	0.294394
1.7	0.108121	0.264786
1.75	0.12136	0.229342
1.8	0.132828	0.188926
1.85	0.142274	0.144524
1.9	0.1495	0.0972188
1.95	0.154361	0.0481635
2	0.156769	-0.0014464
2.05	0.156697	-0.0504029
2.1	0.154177	-0.0975145
2.15	0.149301	-0.141636
2.2	0.142219	-0.181696
2.25	0.133134	-0.216722
2.3	0.122298	-0.245869
2.35	0.110005	-0.268433
2.4	0.0965833	-0.283873
2.45	0.0823896	-0.291823
2.5	0.0677985	-0.292102
2.55	0.0531934	-0.284715
2.6	0.0389576	-0.269857
2.65	0.0254648	-0.247904
2.7	0.0130696	-0.219408
2.75	0.00209915	-0.18508
2.8	-0.00715485	-0.145773
2.85	-0.0144435	-0.102463
2.9	-0.0195667	-0.056223
2.95	-0.0223778	-0.00819739
3	-0.0227877	0.040426
3.05	-0.0207664	0.088445
3.1	-0.0163441	0.134673
3.15	-0.00961048	0.177968
3.2	-0.000712079	0.21726
3.25	0.0101509	0.251577
3.3	0.0227297	0.28007
3.35	0.0367332	0.302032
3.4	0.0518348	0.316919
3.45	0.0676808	0.324357
3.5	0.0838986	0.324157
3.55	0.100106	0.316316
3.6	0.115922	0.301018
3.65	0.130973	0.27863
3.7	0.144905	0.249693
3.75	0.157389	0.214908
3.8	0.168135	0.175117
3.85	0.176891	0.131286
3.9	0.183455	0.0844794
3.95	0.187679	0.0358331
4	0.18947	-0.0134721
4.05	0.188797	-0.06224
4.1	0.185685	-0.109288
4.15	0.18022	-0.153477
4.2	0.172547	-0.193738
4.25	0.16286	-0.229098
4.3	0.151405	-0.258706
4.35	0.138469	-0.281852
4.4	0.124377	-0.297985
4.45	0.109478	-0.306724
4.5	0.0941414	-0.307873
4.55	0.0787478	-0.301418
4.6	0.0636768	-0.287536
4.65	0.0493001	-0.266581
4.7	0.035971	-0.239083
4.75	0.0240169	-0.205732
4.8	0.0137303	-0.167361
4.85	0.00536222	-0.124923
4.9	-0.000883957	-0.0794749
4.95	-0.0048577	-0.0321424
5	-0.00646482	0.015901
5.05	-0.00566977	0.0634653
5.1	-0.00249651	0.109373
5.15	0.00297215	0.152488
5.2	0.0105965	0.191743
5.25	0.0201837	0.226165
5.3	0.0314919	0.254902
5.35	0.044237	0.277239
5.4	0.0580989	0.292621
5.45	0.07273	0.300662
5.5	0.0877631	0.301156
