0.05	0.09755	-0.049
0.1	0.0928088	-0.0948246
0.15	0.0859872	-0.136431
0.2	0.077342	-0.172905
0.25	0.0671679	-0.203482
0.3	0.0557898	-0.227562
0.35	0.0435539	-0.244718
0.4	0.0308187	-0.254704
0.45	0.0179459	-0.257456
0.5	0.00529142	-0.253089
0.55	-0.00680308	-0.24189
0.6	-0.0180184	-0.224306
0.65	-0.0280649	-0.20093
0.7	-0.036689	-0.172482
0.75	-0.0436784	-0.139789
0.8	-0.0488664	-0.103759
0.85	-0.0521346	-0.0653637
0.9	-0.0534148	-0.0256048
0.95	-0.0526895	0.0145057
1	-0.0499909	0.0539726
1.05	-0.0453988	0.0918412
1.1	-0.0390379	0.12722
1.15	-0.0310729	0.159299
1.2	-0.0217044	0.187371
1.25	-0.0111622	0.210844
1.3	0.000300478	0.229253
1.35	0.0124139	0.242268
1.4	0.0248989	0.2497
1.45	0.037474	0.251501
1.5	0.0498621	0.247763
1.55	0.0617975	0.238708
1.6	0.0730319	0.224687
1.65	0.0833399	0.206161
1.7	0.0925243	0.183689
1.75	0.10042	0.157915
1.8	0.106897	0.129545
1.85	0.111864	0.0993335
1.9	0.115267	0.0680589
1.95	0.117092	0.0365069
2	0.117365	0.00545004
2.05	0.116146	-0.0243707
2.1	0.113533	-0.0522633
2.15	0.109653	-0.0776005
2.2	0.104661	-0.0998336
2.25	0.0987362	-0.118503
2.3	0.0920737	-0.13325
2.35	0.0848827	-0.143819
2.4	0.0773795	-0.150065
2.45	0.0697819	-0.151951
2.5	0.0623045	-0.149549
2.55	0.0551528	-0.143034
2.6	0.0485189	-0.132678
2.65	0.0425769	-0.11884
2.7	0.0374792	-0.101955
2.75	0.033353	-0.0825239
2.8	0.0302982	-0.0610953
2.85	0.0283855	-0.0382542
2.9	0.0276552	-0.0146055
2.95	0.0281173	0.00924095
3	0.0297516	0.0326857
3.05	0.0325093	0.0551541
3.1	0.0363148	0.0761094
3.15	0.041068	0.0950655
3.2	0.0466479	0.111597
3.25	0.0529154	0.125349
3.3	0.0597175	0.136043
3.35	0.0668917	0.143483
3.4	0.0742694	0.147556
3.45	0.0816812	0.148235
3.5	0.08896	0.145577
3.55	0.0959461	0.13972
3.6	0.10249	0.130876
3.65	0.108456	0.119324
3.7	0.113726	0.105403
3.75	0.118201	0.0895023
3.8	0.121804	0.0720486
3.85	0.124479	0.0534967
3.9	0.126194	0.0343166
3.95	0.126944	0.014982
4	0.126741	-0.00404171
4.05	0.125626	-0.0223082
4.1	0.123656	-0.039401
4.15	0.120909	-0.054943
4.2	0.117479	-0.0686043
4.25	0.113473	-0.0801095
4.3	0.109011	-0.0892431
4.35	0.104218	-0.0958528
4.4	0.0992258	-0.0998521
4.45	0.0941647	-0.101221
4.5	0.0891645	-0.100004
4.55	0.0843492	-0.0963074
4.6	0.0798343	-0.0902971
4.65	0.0757248	-0.0821903
4.7	0.0721123	-0.0722505
4.75	0.0690733	-0.0607797
4.8	0.0666678	-0.0481096
4.85	0.0649381	-0.034593
4.9	0.0639084	-0.0205949
4.95	0.0635843	-0.00648264
5	0.0639534	0.00738264
5.05	0.0649862	0.020655
5.1	0.0666367	0.0330116
5.15	0.0688447	0.0441602
5.2	0.071537	0.0538455
5.25	0.0746297	0.0618544
5.3	0.0780307	0.0680202
5.35	0.081642	0.0722257
5.4	0.0853623	0.0744046
5.45	0.0890894	0.074542
5.5	0.092723	0.0726733
5.55	0.0961671	0.0688824
5.6	0.0993321	0.0632981
5.65	0.102137	0.0560901
5.7	0.10451	0.0474636
5.75	0.106392	0.0376535
5.8	0.107738	0.0269179
5.85	0.108515	0.0155313
5.9	0.108704	0.00377715
5.95	0.108301	-0.00805893
6	0.107316	-0.0196965
6.05	0.105773	-0.0308667
6.1	0.103707	-0.0413191
6.15	0.101165	-0.0508268
6.2	0.0982057	-0.0591916
6.25	0.0948933	-0.0662482
6.3	0.0913	-0.0718675
