0	0	1
0.00628319	0.00628319	1
0.0125664	0.0125664	0.996052
0.0188496	0.0188248	0.988156
0.0251327	0.0250335	0.976329
0.0314159	0.031168	0.9606
0.0376991	0.0372036	0.941016
0.0439823	0.0431162	0.91764
0.0502655	0.0488819	0.89055
0.0565487	0.0544774	0.859836
0.0628319	0.0598799	0.825607
0.069115	0.0650673	0.787984
0.0753982	0.0700184	0.747101
0.0816814	0.0747125	0.703107
0.0879646	0.0791303	0.656163
0.0942478	0.0832531	0.606444
0.100531	0.0870635	0.554135
0.106814	0.0905452	0.499431
0.113097	0.0936832	0.44254
0.119381	0.0964638	0.383677
0.125664	0.0988745	0.323067
0.131947	0.100904	0.260942
0.13823	0.102544	0.197542
0.144513	0.103785	0.133112
0.150796	0.104622	0.0679019
0.15708	0.105048	0.00216631
0.163363	0.105062	-0.0638374
0.169646	0.104661	-0.12985
0.175929	0.103845	-0.19561
0.182212	0.102616	-0.260858
0.188496	0.100977	-0.325333
0.194779	0.0989326	-0.388778
0.201062	0.0964898	-0.45094
0.207345	0.0936565	-0.511566
0.213628	0.0904422	-0.570412
0.219911	0.0868582	-0.627239
0.226195	0.0829172	-0.681813
0.232478	0.0786332	-0.733912
0.238761	0.0740219	-0.783318
0.245044	0.0691002	-0.829828
0.251327	0.0638862	-0.873245
0.257611	0.0583995	-0.913386
0.263894	0.0526605	-0.950079
0.270177	0.046691	-0.983167
0.27646	0.0405135	-1.0125
0.282743	0.0341518	-1.03796
0.289027	0.0276301	-1.05942
0.29531	0.0209736	-1.07678
0.301593	0.014208	-1.08996
0.307876	0.00735962	-1.09888
0.314159	0.000455134	-1.10351
0.320442	-0.00647841	-1.10379
0.326726	-0.0134137	-1.09972
0.333009	-0.0203235	-1.09129
0.339292	-0.0271803	-1.07852
0.345575	-0.0339569	-1.06145
0.351858	-0.0406261	-1.04011
0.358142	-0.0471614	-1.01458
0.364425	-0.0535362	-0.984953
0.370708	-0.0597248	-0.951315
0.376991	-0.0657021	-0.913789
0.383274	-0.0714436	-0.872507
0.389557	-0.0769257	-0.827617
0.395841	-0.0821258	-0.779284
0.402124	-0.0870222	-0.727682
0.408407	-0.0915943	-0.673005
0.41469	-0.095823	-0.615454
0.420973	-0.09969	-0.555247
0.427257	-0.103179	-0.49261
0.43354	-0.106274	-0.427781
0.439823	-0.108962	-0.361007
0.446106	-0.11123	-0.292544
0.452389	-0.113068	-0.222656
0.458673	-0.114467	-0.151614
0.464956	-0.11542	-0.0796919
0.471239	-0.11592	-0.00717163
0.477522	-0.115965	0.0656633
0.483805	-0.115553	0.138527
0.490088	-0.114682	0.211131
0.496372	-0.113356	0.283188
0.502655	-0.111577	0.354411
0.508938	-0.10935	0.424517
0.515221	-0.106682	0.493223
0.521504	-0.103583	0.560254
0.527788	-0.100063	0.625337
0.534071	-0.0961341	0.688209
0.540354	-0.09181	0.748612
0.546637	-0.0871063	0.806298
0.55292	-0.0820402	0.861028
0.559203	-0.0766302	0.912576
0.565487	-0.0708963	0.960724
0.57177	-0.0648599	1.00527
0.578053	-0.0585436	1.04602
0.584336	-0.0519713	1.08281
0.590619	-0.0451678	1.11546
0.596903	-0.0381592	1.14384
0.603186	-0.0309722	1.16782
0.609469	-0.0236346	1.18728
0.615752	-0.0161747	1.20213
0.622035	-0.00862153	1.21229
0.628319	-0.00100449	1.21771
0.634602	0.00664659	1.21834
0.640885	0.0143016	1.21416
0.647168	0.0219304	1.20518
0.653451	0.0295028	1.1914
0.659734	0.0369885	1.17286
0.666018	0.0443578	1.14962
0.672301	0.0515811	1.12175
0.678584	0.0586293	1.08934
0.684867	0.0654738	1.0525
0.69115	0.0720868	1.01136
0.697434	0.0784414	0.966069
0.703717	0.0845114	0.916783
0.71	0.0902717	0.863683
0.716283	0.0956984	0.806963
0.722566	0.100769	0.746834
0.728849	0.105461	0.683519
0.735133	0.109756	0.617256
0.741416	0.113634	0.548294
0.747699	0.117079	0.476896
0.753982	0.120076	0.403333
0.760265	0.12261	0.327887
0.766549	0.12467	0.250849
0.772832	0.126246	0.172517
0.779115	0.12733	0.0931938
