0.6	0.210604	1.8238e-05	0.789396	1.8238e-05	0.5	0.501266	0.853097	7.38767e-05	-0.853097	7.38767e-05	-3.66374e-17	-1.47753	
0.61	0.219288	1.89899e-05	0.780712	1.89899e-05	0.5	0.486227	0.883867	7.65413e-05	-0.883867	7.65413e-05	-3.70074e-17	-1.53083	
0.62	0.228288	1.97694e-05	0.771712	1.97694e-05	0.5	0.470638	0.91664	7.93794e-05	-0.91664	7.93794e-05	-3.70074e-17	-1.58759	
0.63	0.237628	2.05782e-05	0.762372	2.05782e-05	0.5	0.454462	0.951702	8.24157e-05	-0.951702	8.24157e-05	-3.70074e-17	-1.64831	
0.64	0.247331	2.14184e-05	0.752669	2.14184e-05	0.5	0.437657	0.989406	8.56808e-05	-0.989406	8.56808e-05	-3.92279e-17	-1.71362	
0.65	0.257426	2.22927e-05	0.742574	2.22927e-05	0.5	0.420172	1.03019	8.92123e-05	-1.03019	8.92123e-05	-3.92279e-17	-1.78425	
0.66	0.267947	2.32037e-05	0.732053	2.32037e-05	0.5	0.401951	1.07459	9.30573e-05	-1.07459	9.30573e-05	-3.9968e-17	-1.86115	
0.67	0.278933	2.41551e-05	0.721067	2.41551e-05	0.5	0.382924	1.12331	9.72763e-05	-1.12331	9.72763e-05	-3.62673e-17	-1.94553	
0.68	0.29043	2.51508e-05	0.70957	2.51508e-05	0.5	0.36301	1.17725	0.000101948	-1.17725	0.000101948	-3.62673e-17	-2.03895	
0.69	0.302499	2.61959e-05	0.697501	2.61959e-05	0.5	0.342108	1.23762	0.000107176	-1.23762	0.000107176	-3.03461e-17	-2.14352	
0.7	0.31521	2.72966e-05	0.68479	2.72966e-05	0.5	0.320093	1.30609	0.000113105	-1.30609	0.000113105	-3.03461e-17	-2.26209	
0.71	0.328655	2.84609e-05	0.671345	2.84609e-05	0.5	0.296806	1.38499	0.000119937	-1.38499	0.000119937	-2.44249e-17	-2.39875	
0.72	0.342956	2.96993e-05	0.657044	2.96993e-05	0.5	0.272038	1.47781	0.000127976	-1.47781	0.000127976	-1.9984e-17	-2.55952	
0.73	0.358275	3.1026e-05	0.641725	3.1026e-05	0.5	0.245505	1.59	0.000137691	-1.59	0.000137691	-1.11022e-17	-2.75383	
0.74	0.37485	3.24613e-05	0.62515	3.24613e-05	0.5	0.216799	1.73072	0.000149877	-1.73072	0.000149877	-1.85037e-17	-2.99754	
0.75	0.393039	3.40365e-05	0.606961	3.40365e-05	0.5	0.185296	1.91701	0.000166009	-1.91701	0.000166009	-6.66134e-18	-3.32019	
0.76	0.413457	3.58047e-05	0.586543	3.58047e-05	0.5	0.149932	2.18593	0.000189297	-2.18593	0.000189297	-9.62193e-18	-3.78595	
0.77	0.437347	3.78735e-05	0.562653	3.78735e-05	0.5	0.108556	2.64304	0.000228883	-2.64304	0.000228883	3.18264e-17	-4.57765	
0.78	0.468364	4.05595e-05	0.531636	4.05595e-05	0.5	0.0548359	3.8848	0.000336417	-3.8848	0.000336417	2.33147e-16	-6.72834	
0.79	0.656345	5.68383e-05	0.343655	5.68383e-05	0.5	-0.270741	33.2449	0.00287895	-33.2449	0.00287895	2.36107e-16	-57.579	
0.8	0.988544	8.56061e-05	0.0114562	8.56061e-05	0.5	-0.846097	33.2101	0.00287593	-33.2101	0.00287593	2.36107e-16	-57.5186	
0.81	1.32061	0.000114362	-0.320608	0.000114362	0.5	-1.42122	33.2038	0.00287539	-33.2038	0.00287539	2.35922e-16	-57.5078	
0.82	1.65263	0.000143115	-0.652631	0.000143115	0.5	-1.99627	33.2012	0.00287516	-33.2012	0.00287516	2.36015e-16	-57.5032	
0.83	1.98463	0.000171866	-0.984635	0.000171866	0.5	-2.57129	33.1997	0.00287503	-33.1997	0.00287503	2.36015e-16	-57.5007	
0.84	2.31663	0.000200616	-1.31663	0.000200616	0.5	-3.14629	33.1988	0.00287495	-33.1988	0.00287495	2.35992e-16	-57.4991	
0.85	2.64861	0.000229365	-1.64861	0.000229365	0.5	-3.72127	33.1981	0.0028749	-33.1981	0.0028749	2.35992e-16	-57.498	
0.86	2.98059	0.000258114	-1.98059	0.000258114	0.5	-4.29625	33.1977	0.00287486	-33.1977	0.00287486	2.35969e-16	-57.4972	
0.87	3.31257	0.000286862	-2.31257	0.000286862	0.5	-4.87122	33.1973	0.00287483	-33.1973	0.00287483	2.35974e-16	-57.4966	
0.88	3.64454	0.00031561	-2.64454	0.00031561	0.5	-5.44618	33.197	0.0028748	-33.197	0.0028748	2.3596e-16	-57.4961	
0.89	3.97651	0.000344358	-2.97651	0.000344358	0.5	-6.02114	33.1968	0.00287478	-33.1968	0.00287478	2.35963e-16	-57.4957	
0.9	4.30847	0.000373106	-3.30847	0.000373106	0.5	-6.59609	33.1966	0.00287477	-33.1966	0.00287477	2.35963e-16	-57.4953	
0.91	4.64044	0.000401854	-3.64044	0.000401854	0.5	-7.17105	33.1965	0.00287475	-33.1965	0.00287475	2.3596e-16	-57.4951	
0.92	4.9724	0.000430601	-3.9724	0.000430601	0.5	-7.746	33.1963	0.00287474	-33.1963	0.00287474	2.35954e-16	-57.4948	
0.93	5.30436	0.000459348	-4.30436	0.000459348	0.5	-8.32094	33.1962	0.00287473	-33.1962	0.00287473	2.35954e-16	-57.4946	
0.94	5.63633	0.000488096	-4.63633	0.000488096	0.5	-8.89589	33.1961	0.00287472	-33.1961	0.00287472	2.35954e-16	-57.4945	
0.95	5.96829	0.000516843	-4.96829	0.000516843	0.5	-9.47083	33.196	0.00287471	-33.196	0.00287471	2.35954e-16	-57.4943	
0.96	6.30025	0.00054559	-5.30025	0.00054559	0.5	-10.0458	33.1959	0.00287471	-33.1959	0.00287471	2.35954e-16	-57.4942	
0.97	6.63221	0.000574337	-5.63221	0.000574337	0.5	-10.6207	33.1959	0.0028747	-33.1959	0.0028747	2.35954e-16	-57.494	
0.98	6.96416	0.000603084	-5.96416	0.000603084	0.5	-11.1957	33.1958	0.0028747	-33.1958	0.0028747	2.35954e-16	-57.4939	
0.99	7.29612	0.000631831	-6.29612	0.000631831	0.5	-11.7706	33.1957	0.00287469	-33.1957	0.00287469	2.35954e-16	-57.4938	
1	7.62808	0.000660578	-6.62808	0.000660578	0.5	-12.3455	33.1957	0.00287469	-33.1957	0.00287469	2.35954e-16	-57.4937	
1.01	7.96004	0.000689325	-6.96004	0.000689325	0.5	-12.9205	33.1956	0.00287468	-33.1956	0.00287468	2.35954e-16	-57.4937	
1.02	8.29199	0.000718072	-7.29199	0.000718072	0.5	-13.4954	33.1956	0.00287468	-33.1956	0.00287468	2.35954e-16	-57.4936	
1.03	8.62395	0.000746818	-7.62395	0.000746818	0.5	-14.0703	33.1956	0.00287468	-33.1956	0.00287468	2.35954e-16	-57.4935	
1.04	8.9559	0.000775565	-7.9559	0.000775565	0.5	-14.6453	33.1955	0.00287467	-33.1955	0.00287467	2.35954e-16	-57.4935	
1.05	9.28786	0.000804312	-8.28786	0.000804312	0.5	-15.2202	33.1955	0.00287467	-33.1955	0.00287467	2.35954e-16	-57.4934	
1.06	9.61981	0.000833058	-8.61981	0.000833058	0.5	-15.7951	33.1955	0.00287467	-33.1955	0.00287467	2.35954e-16	-57.4933	
1.07	9.95177	0.000861805	-8.95177	0.000861805	0.5	-16.3701	33.1954	0.00287466	-33.1954	0.00287466	2.35954e-16	-57.4933	
1.08	10.2837	0.000890552	-9.28372	0.000890552	0.5	-16.945	33.1954	0.00287466	-33.1954	0.00287466	2.35954e-16	-57.4932	
1.09	10.6157	0.000919298	-9.61568	0.000919298	0.5	-17.5199	33.1954	0.00287466	-33.1954	0.00287466	2.35954e-16	-57.4932	
1.1	10.9476	0.000948045	-9.94763	0.000948045	0.5	-18.0949	33.1954	0.00287466	-33.1954	0.00287466	2.35954e-16	-57.4932	
